,word,sentiment_score
13108,NUM-x,2.838091435416251
13109,NUM-year,-0.011659572482342324
13110,NUM-yr,0.45438284617100977
13111,num,-0.013092879791729684
13112,NUM,0.11594583096833226
13113,NUM.NUM-ish,-0.14336180222411465
13114,NUM.NUM-limit,0.2832900778598523
13115,NUM.NUM-stop,0.04911159912158115
13116,NUM.NUM,-0.1492523051932538
13117,NUM/NUM,-0.02801412433059269
13118,NUM/NUM/NUMsma,-0.8025225741722802
13119,NUM/NUMdma,-0.0353160384119249
13120,NUM/NUMema,-0.37343479223943643
13121,NUM/NUMma,-0.020884948504269113
13122,NUM/NUMsma,-0.960037525896775
13123,NUM/share,0.6831339951723258
13124,NUMam,0.19467567074917308
13125,NUMb,0.3784623575000898
13126,NUMc,-0.2908139134598994
13127,NUMcent,0.6794513465505682
13128,NUMd,0.19189700962509923
13129,NUMd/NUMd,1.8726292673188258
13130,NUMday,-0.05727389995700158
13131,NUMdayma,-0.08099339387858792
13132,NUMdema,-0.049113754717882534
13133,NUMdma,0.09862247953683369
13134,NUMema,-0.07376618412880406
13135,numerous,0.14928557168525217
13136,NUMg,2.006738867190058
13137,NUMgb,-0.1680378386125842
13138,NUMh,-0.7639951498615365
13139,NUMhour,-0.5672606819231446
13140,NUMhr,-0.2605573824723557
13141,NUMk,0.410044142765245
13142,NUMm,-0.039604920368606106
13143,NUMma,-0.047728249964167975
13144,NUMmil,1.6241895357587102
13145,NUMmillion,-0.09148078002706807
13146,NUMmin,0.09859747203513515
13147,NUMmm,0.6770526339302544
13148,NUMmo,-1.03262147054608
13149,NUMmonth,-0.07070851846543413
13150,NUMmorrow,0.6700439209423038
13151,NUMmro,0.583676654748725
13152,NUMn,-1.6190339687544788
13153,NUMnd,0.5106360632185177
13154,NUMp,-0.607779302060513
13155,NUMpip,-0.43457073240647814
13156,NUMpm,0.5872122353676427
13157,NUMpt,-0.35821633400012065
13158,NUMq,0.31276140810106046
13159,NUMqNUM,-0.0628385040023281
13160,NUMrd,-0.8697966788836778
13161,NUMsigmatrade,-1.6297994999442598
13162,NUMsma,-0.06118174851026673
13163,NUMst,-0.15054756634232047
13164,NUMth,-0.07764078941775891
13165,NUMw,-0.009261198884246038
13166,NUMweek,0.7009604933342207
13167,NUMwk,-0.023695503713883445
13168,NUMwma,0.8831155202686443
13169,NUMx,1.0465482932726133
13170,NUMxNUM,-0.22365550300192688
13171,NUMy,-0.2973406126623844
13172,NUMyear,-0.3009889637379966
13173,NUMyr,0.009832545796842364
13174,nut,-0.06116587506733948
13175,nvus,0.045928994476608906
13176,nxt,-0.13575435282472667
13177,ny,0.07238503161841134
13178,nyad,-0.17442183982665702
13179,nyb,1.942104212417648
13180,nyc,-0.09156579410270116
13181,nymo,-0.9177941570008658
13182,nzd,-0.36148179440048184
13183,o,-0.19107856331780765
13184,o/n,-0.5201045192445509
13185,o/s,-0.021139753976216626
13186,ob,1.4176298349245837
13187,obama,-0.2776432594634651
13188,obesity,1.0200971584481253
13189,obj,0.004841285685765622
13190,objective,-0.08554205193637637
13191,observation,-0.7870699857933581
13192,observe,-0.1492224451770102
13193,obv,-0.11216215702004013
13194,obvious,-0.14999283359610147
13195,obviously,0.081179250483458
13196,occur,0.0161164449445542
13197,oct-NUM,0.057935715711718905
13198,oct,-0.17425676847989252
13199,oct.,-0.03363416718010383
13200,octNUM,-0.03590027095831882
13201,October,0.18481104382481894
13202,odds,-0.20759731481218746
13203,of,-0.017460400658841194
13204,off,0.06833307781205845
13205,offer,0.60843120145975
13206,offering,0.11592310598586143
13207,office,0.9374254985965224
13208,officer,-0.08891800951425427
13209,official,-0.05608074563836033
13210,officially,-0.05387606898858162
13211,offset,0.5267651560524392
13212,often,0.14580829337125156
13213,oh,-0.012902453035592948
13214,ohh,0.583676654748725
13215,ohhh,-0.2556017390473461
13216,oil,-0.38272574333966836
13217,oil/gas,1.633060491115991
13218,ol',-0.047728249964167975
13219,old,0.011545903700956114
13220,older,-0.1279659139770936
13221,ole,-0.19540959979535702
13222,omd,-0.6310604974787273
13223,omen,-0.09523809523809507
13224,omg,-0.026628309342943184
13225,omt,-0.7265778032583259
13226,omthera,1.5412257935715712
13227,omxh,1.5871431423437812
13228,on-a-stick,0.8279496905569973
13229,on,0.0845122457736993
13230,once,0.394031853686125
13231,one,0.6113717336765866
13232,ongoing,-0.01526460504877274
13233,online,0.517764349123221
13234,only,0.3358677527900451
13235,onto,0.6134428071451459
13236,onvo,1.5435520411086123
13237,onward,0.053576289950815814
13238,oop,-0.32678801777268196
13239,op,-0.03764288126223107
13240,open,-0.1619343714800215
13241,opening,-0.06798839683243113
13242,operate,-0.10687062686489379
13243,operating,-0.13079710886791315
13244,operation,0.1374879063838938
13245,operational,-1.0723655922089894
13246,operator,-0.030646149035141467
13247,opex,-0.005968437873695858
13248,opinion,-0.0029710473398271444
13249,opp,0.33713048369885845
13250,oppenheimer,0.29569631805607066
13251,oppose,-0.16277292054846867
13252,opposite,-0.032181931106970554
13253,oppty,0.5433619484927131
13254,oppurtunity,-0.10346082182114863
13255,opt,-0.04331113919762339
13256,option,0.2933467847308047
13257,or,-0.019346861360444372
13258,oracle,0.028748253144340184
13259,orange,-0.039118355977888
13260,order,1.255358262104955
13261,orderly,0.7976142942703134
13262,ordinary,-0.04615164110649276
13263,ore,-0.047728249964167975
13264,organic,-0.1024144266225392
13265,originally,0.051246886039910754
13266,orphan,1.7528448792174085
13267,os,-0.04366109663844374
13268,osc,-0.3230933384294424
13269,oscillator,-0.35269587785365425
13270,osma,-0.7456882136543873
13271,ot,0.5090192492223676
13272,otc,0.28282757702801636
13273,other,0.548028079647142
13274,otherwise,-0.025109461764876367
13275,otm,-0.06401367014811177
13276,ouch,-1.4138114034917815
13277,ought,-0.05206718177909239
13278,ounce,-0.179774360654395
13279,ourselves,-0.036620323921456234
13280,ous,0.16687156101473508
13281,out,0.46471098945966505
13282,outage,-0.4076250537480292
13283,outbreak,0.5785142299416601
13284,outcome,0.06724332982241149
13285,outflow,-0.5981558453967808
13286,outlet,0.5785142299416601
13287,outline,-0.06186995365725493
13288,outlook,-0.286284885593705
13289,outpace,0.05238570572968655
13290,outperform,1.8718909281543579
13291,outperformance,0.7703057573291152
13292,output,-0.05113945821986538
13293,outside,0.09781665728960591
13294,outta,0.44092451768634655
13295,over-sold,1.9752445597923733
13296,over,-0.23690175380778958
13297,overall,0.3388731053334765
13298,overbot,-0.42411766740966633
13299,overbought,0.014348877272784218
13300,overcome,0.834354572026761
13301,overdo,0.15795772023829827
13302,overdue,-0.2421439868842236
13303,overextend,-0.9006205057034083
13304,overhead,0.3576894922472881
13305,overlap,-0.021929195929482583
13306,overlay,-1.108565506444251
13307,overlook,0.6358607981569003
13308,overly,-0.10290955998280062
13309,overnight,-0.26053762644087686
13310,overprice,-1.1213988820409917
13311,overseas,-0.0989694430158475
13312,overshoot,-0.16614590798337395
13313,oversold,0.14538426654002837
13314,overtake,0.675148369298898
13315,overvalue,-1.5538431469633995
13316,overview,-0.05176672933757141
13317,overwhelming,-0.19275788947567637
13318,owe,0.23312563701127448
13319,own,0.32530551930918744
13320,owner,0.34317682166034374
13321,ownership,0.9793864804492752
13322,p-NUM,-0.7234054751325785
13323,p,-0.06115176209772736
13324,p.,-0.33159237494625193
13325,p.m.,0.0039300687334227185
13326,p/b,0.4823896060846906
13327,p/e,-0.07970474415938085
13328,p/m,1.055576884684492
13329,pa,0.1143787336640202
13330,pace,0.32656789207997045
13331,pacer,2.5857456578159312
13332,pacific,-0.04728461543711641
13333,pack,2.2124176482331803
13334,package,0.4985526053104412
13335,pad,0.44320465098306916
13336,page,0.4158571965605398
13337,paint,-0.45891723465937934
13338,pair,-0.696784514127562
13339,palladium,1.2232683871733598
13340,palm,-0.3523004156514261
13341,pan,-1.224165113945822
13342,panel,1.5742767779900937
13343,pants,0.04221874310451715
13344,papa,-0.15415356338895023
13345,paper,-0.022508457708751956
13346,par,-0.3616781670386375
13347,para,-0.05761788734413079
13348,parabolic,-0.13106824080066218
13349,parade,-0.05644578217317228
13350,paradigm,0.4031289134104068
13351,parallel,0.4403368353505302
13352,parent,-0.052936674972989914
13353,parity,-0.7379190968126043
13354,park,0.8385298619347892
13355,part-NUM,-0.08062204385839186
13356,part,0.0764019218411481
13357,partial,-1.6057279111887115
13358,participate,-0.4240807096332394
13359,participation,-0.108504413661695
13360,particular,-0.2679381914726622
13361,particularly,-0.13690698007739716
13362,partner,1.5500099820323416
13363,partnership,2.0440246266397883
13364,pass,0.0540676133608852
13365,past,0.17885162080156558
13366,pat,-0.020796746610133466
13367,patent,1.9329289246052783
13368,patern,0.053576289950815814
13369,path,-0.054486348562203704
13370,patience,0.40804701902510104
13371,patient,0.8131315712423804
13372,patiently,0.1992869976898722
13373,patter,-0.022932492475275935
13374,pattern,-0.15480227176821393
13375,paul,-0.05701590941665473
13376,paulson,-1.327472807478541
13377,pause,-0.022373050622552414
13378,payable,0.4357973828926117
13379,payday,0.3229616992443905
13380,payment,0.6837256574529482
13381,payoff,1.0894789379117589
13382,payout,1.8049513430104211
13383,paypal,0.5265889819377751
13384,payroll,-0.8572165687258134
13385,pb,-0.012996590793857503
13386,pc,-0.16796772127632623
13387,pdufa,0.886406630227754
13388,pe,0.1837566892568868
13389,peak,-0.225326438885275
13390,peanut,-0.1859616662540559
13391,peek,1.8481483330005988
13392,peel,0.6334480288422012
13393,peep,-0.11963116907935588
13394,peer,1.5871431423437812
13395,peg,-0.009287659452486741
13396,pend,-0.05925011130966579
13397,penetrate,-0.1830777315942858
13398,pennant,0.37635367372552564
13399,penney,-0.4806572243866212
13400,penny,0.27896300320625034
13401,people,0.07916448941414422
13402,pepitoNUM,0.3961868636454382
13403,per,0.39069050708724296
13404,percent-fib,-0.32313966669706984
13405,percent-NUM,1.1490262582296904
13406,percent,0.38697704290987417
13407,percentab,1.0144026466645757
13408,percentage,0.050827828091253933
13409,percentfib,-0.23001289952701734
13410,percentshort,0.6675983230185666
13411,perception,0.26614316452607506
13412,perf,1.633060491115991
13413,perform,0.5250247034329806
13414,performance,0.4098605028431343
13415,performer,1.0559106815279655
13416,perhaps,0.003429851112717628
13417,period,0.13679783169955098
13418,perk,2.6761093190152443
13419,perma,-0.2529740576178873
13420,permission,0.5769614693551602
13421,permit,0.5785142299416601
13422,persist,-0.008599684678228437
13423,persistent,-0.036890442222246723
13424,person,0.16252553313639964
13425,personal,0.030310752298978397
13426,personally,0.5599991443972278
13427,perspective,-0.1360630008451853
13428,pet,2.0083849071670987
13429,peter,-0.1045238867557311
13430,petition,0.05776269381779469
13431,pf,-0.24333922570987185
13432,pharma,1.262978403579441
13433,pharmaceutical,0.16831924757658415
13434,phase,0.8939783389898182
13435,phd,0.5707060624209754
13436,phenomenal,0.8888067412723019
13437,phone,0.07606308644440007
13438,photo,0.35068742292581473
13439,phrase,0.05776269381779469
13440,physical,0.5649588635193495
13441,physician,1.62986624076662
13442,pic,0.6352339374032401
13443,pick,0.5374280968477699
13444,pickup,0.9063685366340586
13445,picture,-0.18236832999625024
13446,pie,-0.02701877597821416
13447,piece,0.16849133098883545
13448,pierce,-0.17344570324012526
13449,pig,-0.6106955213927303
13450,pile,0.37799274437325936
13451,pill,2.8676382511479335
13452,pilot,1.5500099820323416
13453,pin,0.48186502390934427
13454,pinch,0.22958674386105007
13455,pincus,0.19247354761429425
13456,ping,0.06343526706872676
13457,pink,-0.14294586976255297
13458,pip,-0.22627806814504284
13459,pipe,-0.13338060645378644
13460,pipeline,2.658553251043394
13461,piper,0.4731718201355208
13462,pit,-0.321469673648198
13463,pitch,-0.31376563811707897
13464,pitchfork,-0.1769703089177096
13465,pivot,0.0101200750042329
13466,pivotal,-0.13266871572733668
13467,pizza,0.04847940373993479
13468,pl,0.025779683526174643
13469,place,-0.017987874524899524
13470,placement,0.3881014174485925
13471,plain,-0.10498130220073756
13472,plan,0.6911825380980914
13473,plane,0.04053879487510716
13474,planet,-0.014203607446953216
13475,planning,-0.1471953301106232
13476,plant,-0.36487233563340804
13477,plate,0.36010453910234297
13478,platform,0.38252457052714955
13479,platinum,0.4494160511080056
13480,playbook,-0.544471616441007
13481,player,0.24080106788173447
13482,plb,-0.37265300272323293
13483,plenty,0.4770490041003118
13484,plummet,-0.8541496511970933
13485,plunge,-1.2415563579873041
13486,plus,1.3695011317291235
13487,pm,0.5966971763828557
13488,pmo,-0.30669478627053515
13489,pmus,-0.8947589699488806
13490,pnf,-0.17996608127513314
13491,pNUM,-0.6771419386819549
13492,poc,-0.7431891599872121
13493,pocket,0.8175010412615092
13494,point,-0.10907632472771908
13495,poise,2.441097461460806
13496,poke,1.463936343153751
13497,poker,0.08406622465526947
13498,pole,-0.21665180233218173
13499,policy,-0.5791880280629027
13500,political,-0.26168174432662744
13501,politician,-0.21194954405249847
13502,politics,0.06076335323690085
13503,poll,1.059910343200423
13504,pong,0.005569974046715868
13505,pony,-0.24917035093328652
13506,ponzus,-0.7454493335244373
13507,pool,0.8542338077175363
13508,poop,-0.39191397998908384
13509,poorly,-0.8026372366346567
13510,pop,0.28690727221878193
13511,population,0.9853653453109921
13512,por,-0.45842934477017855
13513,port,1.5412257935715712
13514,portfolio,0.38056831037465877
13515,portion,0.17283985600113355
13516,portugal,-0.847147119757122
13517,pose,0.2331188476127586
13518,posible,0.059413056498303043
13519,position,0.6443347456281456
13520,positioned,-0.05993024700205447
13521,positon,-0.026515694424537765
13522,poss,-0.3293320911566575
13523,possibility,-0.15385426305644373
13524,possible,-0.0812373858210669
13525,possibly,-0.10611685735700788
13526,post-earnings,0.31486182015229747
13527,post,0.06581119066342185
13528,poster,0.3316564345668476
13529,postion,0.42739910266782943
13530,postive,1.5500099820323416
13531,potato,-0.07411364613600516
13532,potent,-0.11193922889494051
13533,potential,0.4968355568578678
13534,potentially,-0.18865558262863694
13535,potentiel,1.9508884008784189
13536,pounce,0.7279205123086137
13537,pound,-0.4153024534027955
13538,pour,0.24041177391029983
13539,powder,0.12126224743513593
13540,power,2.3607324996823915
13541,pp,1.0718197354590338
13542,ppl,0.26674160424279775
13543,ppt,-0.1835508079300708
13544,pr,0.9635786239632899
13545,pre-earnings,-0.25291893143405275
13546,pre-holiday,1.718506687961669
13547,pre-market,0.21928476111420486
13548,pre-mkt,0.09972352795271555
13549,pre-open,-0.21004729826573026
13550,pre-order,2.838091435416251
13551,pre,0.6698016829779652
13552,preach,-0.2589173952510632
13553,precede,-0.2385616231108562
13554,precedent,0.3720731255169267
13555,predict,-0.03680578176779991
13556,predictable,-0.1864903048792974
13557,prediction,-0.03727375343550638
13558,prefer,-0.02155843817407132
13559,preference,0.06080166810851586
13560,preferred,0.49130992784416605
13561,preliminary,0.45069643871799997
13562,prem,1.3869012385892552
13563,premarket,-0.0058097869744775975
13564,premature,-0.2842589938368926
13565,premium,-0.005419683433156256
13566,premkt,0.1635056897584348
13567,preorder,1.472416317295532
13568,prep,0.7999543678521501
13569,prepare,-0.044477700000247006
13570,prescribe,0.9258657493434896
13571,present,1.3674492645586025
13572,presentation,0.2121426714932002
13573,presently,-0.36233338110935875
13574,president,-0.041695980225096886
13575,presidential,-0.04234866943767622
13576,press,0.627230970407645
13577,prev,-0.08624462138515923
13578,prevail,-0.17420957822455582
13579,preview,0.11663006588141346
13580,previous,-0.06069207704656511
13581,previously,-0.13212677611425452
13582,price,0.253286210441895
13583,price/volume,1.718506687961669
13584,priceless,-0.1002666532263781
13585,priceline,-0.2515959030220178
13586,pricing,-0.005695899178480349
13587,primary,-0.2627604987817113
13588,prime,0.37623705900807103
13589,print,-0.09416944860469828
13590,printer,0.5220534255271726
13591,printing,0.26848998006796326
13592,prior,-0.04936059751883188
13593,priority,1.6757835895388296
13594,private,0.0023436075932886003
13595,pro,-0.011050061332325181
13596,prob,0.03891595128768217
13597,probability,-0.24488950256642425
13598,probable,-0.34218694758969953
